Id,MSSubClass,Neighborhood,HouseStyle,RoofStyle,Condition1,SaleCondition,Fence,OverallQual,OverallCond,YearBuilt,YearRemodAdd,GrLivArea,LotArea,TotalBsmtSF,GarageCars,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,SalePrice
902,60,NAmes,1.5Fin,Gambrel,Feedr,Normal,NA,8,7,1925,1966,1681.0,8424.0,1310.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,724.0,98.0,291048.26849801035
903,80,OldTown,SFoyer,Gambrel,PosN,Normal,NA,8,7,1931,1933,718.0,7941.0,,0.0,1.0,1.0,5.0,2.0,8.0,0.0,148.0,0.0,191810.5419760774
904,85,NWAmes,1.5Fin,Hip,Feedr,Normal,MnWw,9,6,1982,1986,1638.0,7862.0,1227.0,2.0,1.0,1.0,5.0,2.0,9.0,0.0,0.0,0.0,290965.4146067227
905,90,Somerst,2Story,Flat,PosN,Normal,NA,8,6,1968,2009,4193.0,17761.0,567.0,1.0,2.0,0.0,4.0,2.0,7.0,2.0,772.0,0.0,405347.7284970933
906,70,Sawyer,SLvl,Hip,Feedr,Partial,GdPrv,5,6,1926,1929,2463.0,1604.0,1773.0,0.0,3.0,0.0,2.0,1.0,6.0,2.0,720.0,123.0,283689.49213386234
907,40,Somerst,2Story,Mansard,RRAe,Normal,NA,7,7,1997,2010,2258.0,11471.0,68.0,,1.0,1.0,3.0,2.0,6.0,2.0,0.0,0.0,267865.8393027615
908,70,CollgCr,SFoyer,Mansard,RRAe,Normal,NA,5,8,2008,2010,1594.0,19670.0,117.0,1.0,2.0,0.0,4.0,2.0,8.0,1.0,0.0,0.0,226091.22506657284
909,60,Edwards,1.5Fin,Hip,RRAe,Normal,NA,6,6,1969,2002,1559.0,17696.0,1203.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,664.0,287.0,248495.82447674475
910,75,NAmes,1Story,Gable,Feedr,Normal,NA,9,7,1925,1951,3169.0,12720.0,1675.0,1.0,2.0,1.0,5.0,1.0,8.0,1.0,0.0,227.0,372440.0961285836
911,40,Sawyer,1.5Fin,Hip,RRAe,Normal,NA,7,6,2004,2008,4440.0,19961.0,1628.0,0.0,0.0,0.0,5.0,2.0,9.0,1.0,0.0,119.0,414295.41961394646
912,70,CollgCr,1Story,Hip,Feedr,Normal,NA,10,6,1926,1946,3486.0,8943.0,1355.0,1.0,0.0,1.0,5.0,1.0,9.0,1.0,0.0,212.0,387501.72401356196
913,120,Edwards,SLvl,Gable,PosN,Normal,GdWo,6,8,1948,1988,3447.0,12810.0,752.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,653.0,0.0,367417.2535330465
914,80,SawyerW,SFoyer,Mansard,Feedr,Partial,GdPrv,7,6,1995,2010,2388.0,11559.0,,0.0,0.0,1.0,5.0,2.0,7.0,1.0,0.0,0.0,284189.1011132023
915,120,NridgHt,2Story,Flat,PosN,Normal,GdPrv,6,6,1957,1979,894.0,2375.0,851.0,2.0,0.0,0.0,4.0,2.0,8.0,2.0,180.0,150.0,195130.66967038045
916,30,Somerst,1.5Fin,Gable,PosN,Normal,NA,4,5,1926,1967,3395.0,2249.0,512.0,0.0,0.0,0.0,3.0,1.0,6.0,3.0,0.0,0.0,288436.8563685263
917,75,NridgHt,SFoyer,Gambrel,RRAe,Abnorml,NA,5,6,1908,1946,3734.0,18092.0,838.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,368021.775220014
918,20,Sawyer,2Story,Hip,Artery,Partial,MnPrv,7,6,1940,1942,2541.0,4712.0,209.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,601.0,254.0,281137.210527702
919,40,OldTown,2Story,Gable,Artery,Normal,NA,3,6,1974,2005,866.0,8064.0,639.0,0.0,1.0,0.0,2.0,2.0,5.0,2.0,0.0,0.0,153935.01472359287
920,85,Gilbert,1.5Fin,Flat,Feedr,Partial,NA,9,6,1979,2009,3351.0,13032.0,1882.0,1.0,3.0,0.0,5.0,2.0,7.0,3.0,125.0,0.0,431058.9425638983
921,30,NWAmes,2Story,Flat,Feedr,Normal,MnWw,4,5,1924,1951,4184.0,12147.0,1413.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,260.0,281.0,365413.29395216494
922,60,NridgHt,SFoyer,Gambrel,Artery,Normal,NA,5,8,1917,1955,1399.0,11013.0,283.0,2.0,3.0,0.0,2.0,2.0,6.0,2.0,743.0,294.0,211502.51731154285
923,20,Somerst,1Story,Hip,Artery,Normal,MnWw,8,5,1977,2010,1137.0,19614.0,572.0,1.0,1.0,0.0,5.0,2.0,9.0,3.0,0.0,0.0,233967.6686418098
924,45,CollgCr,SLvl,Gambrel,RRAe,Normal,NA,4,8,1917,1944,3455.0,16060.0,518.0,,0.0,0.0,1.0,1.0,4.0,1.0,164.0,0.0,261136.70017996704
925,30,OldTown,2Story,Gambrel,PosN,Normal,NA,9,5,1907,1923,1827.0,18922.0,563.0,1.0,0.0,1.0,5.0,2.0,9.0,2.0,0.0,206.0,272778.5377858102
926,60,SawyerW,1.5Fin,Gambrel,PosN,Normal,NA,8,6,1953,2002,3360.0,13686.0,1382.0,3.0,1.0,0.0,5.0,1.0,7.0,1.0,700.0,83.0,393303.20126653305
927,75,NridgHt,1Story,Mansard,RRAe,Normal,GdWo,3,6,1963,2010,3312.0,19613.0,1790.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,0.0,0.0,313350.80562594614
928,75,Edwards,2Story,Mansard,PosN,Abnorml,MnPrv,7,7,1927,1961,1566.0,12626.0,1420.0,2.0,0.0,1.0,4.0,1.0,6.0,1.0,0.0,0.0,275380.3160290265
929,120,Somerst,SFoyer,Flat,PosN,Normal,GdPrv,7,4,1923,1955,669.0,11521.0,976.0,1.0,1.0,0.0,4.0,2.0,7.0,0.0,490.0,200.0,178011.4501870755
930,30,NridgHt,2Story,Hip,Artery,Normal,NA,8,8,1926,1931,2723.0,16582.0,,0.0,3.0,1.0,3.0,2.0,7.0,3.0,0.0,0.0,284715.2338220297
931,50,NridgHt,1Story,Flat,Artery,Normal,MnWw,8,6,1938,1958,2131.0,17572.0,285.0,2.0,0.0,0.0,4.0,2.0,7.0,0.0,451.0,0.0,259084.26231217204
932,70,Gilbert,1.5Fin,Flat,Artery,Abnorml,NA,7,6,1901,1910,3921.0,2762.0,1628.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,766.0,0.0,342361.9104617202
933,30,OldTown,1Story,Gable,Norm,Normal,NA,7,6,1901,1926,1931.0,18345.0,1355.0,1.0,3.0,0.0,3.0,2.0,6.0,3.0,603.0,0.0,295698.04533236014
934,30,Gilbert,2Story,Mansard,Feedr,Partial,GdPrv,6,3,1941,1982,1498.0,14281.0,1020.0,0.0,0.0,1.0,3.0,1.0,5.0,3.0,337.0,0.0,216449.33195441568
935,45,Somerst,1.5Fin,Flat,Feedr,Normal,GdPrv,7,6,1902,1913,3940.0,18106.0,1154.0,2.0,3.0,1.0,3.0,1.0,5.0,2.0,389.0,0.0,413943.3378874367
936,90,SawyerW,1.5Fin,Gable,RRAe,Normal,MnPrv,9,5,1935,1984,3443.0,14738.0,1696.0,0.0,2.0,0.0,5.0,2.0,7.0,2.0,557.0,174.0,410470.9820383919
937,75,CollgCr,SFoyer,Mansard,Feedr,Abnorml,NA,7,5,1964,1970,2973.0,18647.0,,0.0,3.0,0.0,5.0,1.0,7.0,1.0,0.0,0.0,338973.8886014281
938,70,CollgCr,SFoyer,Mansard,RRAe,Normal,MnWw,7,6,1903,1907,4315.0,6590.0,174.0,2.0,2.0,0.0,4.0,2.0,6.0,2.0,181.0,0.0,367718.3970511703
939,70,Somerst,SLvl,Flat,Feedr,Normal,NA,6,6,1968,2010,3631.0,4971.0,790.0,,2.0,0.0,3.0,2.0,7.0,2.0,0.0,0.0,376907.0947902548
940,85,NridgHt,1Story,Mansard,Feedr,Normal,GdWo,8,4,1968,1973,3964.0,5119.0,85.0,0.0,0.0,1.0,3.0,2.0,5.0,2.0,0.0,228.0,370827.09672171983
941,70,Gilbert,2Story,Mansard,Norm,Abnorml,NA,10,4,1963,1999,3696.0,6164.0,769.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,373242.6908256531
942,80,Somerst,1Story,Mansard,Artery,Normal,NA,5,5,1969,2007,2106.0,5456.0,1273.0,3.0,2.0,1.0,3.0,1.0,7.0,2.0,0.0,0.0,292173.06305044336
943,45,SawyerW,1Story,Mansard,Norm,Normal,NA,5,5,1989,2005,749.0,9669.0,416.0,1.0,3.0,0.0,2.0,1.0,5.0,3.0,0.0,126.0,153745.64110735102
944,85,Somerst,2Story,Gable,Feedr,Normal,NA,7,6,1907,1910,2928.0,,300.0,1.0,0.0,1.0,5.0,2.0,7.0,2.0,0.0,207.0,281194.7583515186
945,20,CollgCr,1.5Fin,Gable,Artery,Normal,NA,6,5,1918,1933,3559.0,4426.0,981.0,3.0,0.0,1.0,4.0,2.0,8.0,1.0,249.0,258.0,362792.85211844346
946,50,CollgCr,SLvl,Flat,RRAe,Normal,GdPrv,7,8,1935,1938,4467.0,11189.0,1049.0,2.0,0.0,1.0,5.0,2.0,7.0,2.0,19.0,0.0,458296.05200129043
947,45,SawyerW,SFoyer,Gambrel,Artery,Normal,MnPrv,3,5,1976,2009,3226.0,16176.0,1428.0,1.0,3.0,1.0,5.0,1.0,9.0,0.0,206.0,0.0,314375.64248776546
948,30,CollgCr,SFoyer,Mansard,Feedr,Normal,NA,6,4,1996,2010,2773.0,4009.0,28.0,3.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,267252.7618244493
949,70,SawyerW,SFoyer,Gambrel,PosN,Abnorml,NA,7,8,2001,2010,2802.0,10959.0,495.0,2.0,3.0,1.0,3.0,1.0,6.0,3.0,0.0,218.0,329337.117383774
950,90,OldTown,1Story,Hip,Feedr,Normal,GdPrv,7,5,1964,2004,960.0,13696.0,1559.0,2.0,1.0,1.0,4.0,1.0,7.0,2.0,136.0,0.0,248609.04532060458
951,30,NAmes,SLvl,Mansard,Feedr,Normal,MnWw,7,6,1945,1983,529.0,14553.0,1363.0,1.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,188607.88140691686
952,90,Edwards,SLvl,Flat,Norm,Normal,NA,8,9,1945,1989,681.0,3443.0,1799.0,3.0,3.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,242674.14486030294
953,90,Gilbert,1Story,Gambrel,Feedr,Normal,MnWw,7,9,1906,1944,4119.0,15074.0,1629.0,3.0,2.0,1.0,4.0,2.0,7.0,3.0,126.0,64.0,423149.24990291486
954,90,Somerst,1.5Fin,Hip,Feedr,Normal,NA,8,7,1951,1983,3661.0,1997.0,1677.0,3.0,2.0,1.0,3.0,1.0,6.0,2.0,208.0,0.0,422197.15899337863
955,20,Sawyer,SLvl,Gambrel,Feedr,Normal,MnPrv,7,3,1956,2005,1540.0,5883.0,1021.0,2.0,3.0,1.0,5.0,2.0,7.0,3.0,0.0,0.0,269330.3659141548
956,120,Gilbert,1.5Fin,Gable,Norm,Normal,GdPrv,7,6,1923,1939,2194.0,7406.0,1916.0,,3.0,0.0,2.0,2.0,5.0,2.0,754.0,357.0,303628.9579986045
957,60,Somerst,SLvl,Mansard,Norm,Partial,NA,7,10,1985,2005,2434.0,17280.0,831.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,627.0,206.0,283789.0625047131
958,75,Gilbert,SLvl,Mansard,RRAe,Normal,NA,4,9,1990,2010,1487.0,5049.0,1806.0,0.0,1.0,0.0,3.0,2.0,7.0,0.0,777.0,96.0,218681.6217549435
959,45,SawyerW,1.5Fin,Gambrel,Artery,Normal,MnPrv,5,4,1933,1948,2190.0,15975.0,783.0,3.0,3.0,0.0,5.0,1.0,8.0,0.0,0.0,150.0,257936.10403623673
960,70,Somerst,1Story,Mansard,RRAe,Abnorml,NA,7,6,2001,2010,1890.0,19790.0,,1.0,2.0,0.0,3.0,1.0,6.0,2.0,727.0,0.0,275477.82505418354
961,70,CollgCr,2Story,Mansard,Artery,Normal,NA,9,5,1911,1918,3279.0,19258.0,1371.0,,3.0,0.0,1.0,1.0,4.0,3.0,764.0,377.0,393358.5400090561
962,85,Somerst,2Story,Gable,Artery,Normal,NA,7,4,2001,2010,3529.0,7105.0,796.0,0.0,3.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,356672.68558161764
963,50,NWAmes,1.5Fin,Hip,Artery,Normal,GdPrv,4,7,1985,2010,893.0,3270.0,294.0,0.0,2.0,1.0,5.0,2.0,9.0,2.0,123.0,394.0,131667.69561373972
964,30,OldTown,1.5Fin,Gable,Feedr,Normal,NA,7,5,1924,1968,2360.0,5608.0,,2.0,1.0,1.0,2.0,1.0,5.0,2.0,213.0,0.0,334938.23048597464
965,75,SawyerW,1.5Fin,Hip,Feedr,Normal,NA,5,5,1972,1978,4464.0,15723.0,905.0,2.0,3.0,0.0,2.0,1.0,6.0,2.0,0.0,259.0,415582.2972967761
966,85,NridgHt,1Story,Flat,PosN,Normal,GdWo,8,4,1934,1968,3973.0,5140.0,,1.0,3.0,0.0,1.0,2.0,3.0,2.0,645.0,73.0,405128.00554379204
967,20,Gilbert,2Story,Gable,Artery,Normal,GdPrv,8,6,1988,2010,3675.0,13443.0,798.0,2.0,0.0,1.0,4.0,2.0,8.0,1.0,250.0,0.0,376305.81490829156
968,85,Edwards,SFoyer,Gable,PosN,Normal,NA,7,4,1917,1961,3439.0,8416.0,1945.0,1.0,2.0,0.0,1.0,1.0,5.0,2.0,561.0,0.0,368621.51756413316
969,85,SawyerW,1Story,Gambrel,RRAe,AdjLand,NA,7,6,1927,1964,517.0,15686.0,1205.0,3.0,2.0,1.0,2.0,1.0,6.0,1.0,0.0,49.0,225381.58563619448
970,70,NAmes,2Story,Gambrel,RRAe,Normal,NA,6,4,1934,1941,4396.0,12708.0,1536.0,3.0,2.0,1.0,4.0,2.0,7.0,2.0,781.0,0.0,424839.21660928515
971,120,OldTown,SLvl,Hip,PosN,Normal,NA,6,9,1922,1946,3440.0,12331.0,1511.0,0.0,3.0,1.0,5.0,2.0,9.0,3.0,0.0,241.0,358403.89999171055
972,50,Somerst,1Story,Gambrel,RRAe,Alloca,NA,8,4,1936,1983,4054.0,15965.0,403.0,1.0,1.0,0.0,2.0,2.0,5.0,0.0,301.0,0.0,371804.58370236616
973,30,Somerst,1.5Fin,Flat,PosN,Normal,NA,8,6,1966,2010,,19165.0,1630.0,3.0,3.0,1.0,2.0,1.0,6.0,2.0,381.0,136.0,435305.4820541191
974,75,Somerst,2Story,Flat,RRAe,Partial,NA,7,5,1970,2000,1518.0,8244.0,1889.0,,2.0,1.0,1.0,2.0,3.0,0.0,47.0,335.0,304762.9425193573
975,75,CollgCr,1Story,Gable,RRAe,Abnorml,MnPrv,6,4,1961,2009,555.0,11283.0,1322.0,3.0,0.0,0.0,3.0,1.0,6.0,1.0,109.0,0.0,213361.4508577528
976,90,OldTown,1.5Fin,Gambrel,RRAe,Normal,NA,3,5,1921,1954,3136.0,13080.0,1894.0,1.0,2.0,0.0,5.0,2.0,8.0,2.0,0.0,197.0,306229.24598425196
977,40,NAmes,1.5Fin,Gambrel,PosN,AdjLand,NA,4,3,1922,1925,2335.0,16726.0,1692.0,0.0,0.0,1.0,2.0,2.0,6.0,1.0,0.0,56.0,262225.92881493014
978,30,NridgHt,1Story,Gable,Feedr,Normal,MnWw,5,4,2002,2010,582.0,10418.0,1332.0,3.0,3.0,0.0,2.0,1.0,6.0,0.0,670.0,44.0,226590.7687227108
979,80,Edwards,1Story,Gable,PosN,Normal,NA,6,6,1927,1935,1583.0,8429.0,954.0,3.0,3.0,1.0,2.0,1.0,6.0,1.0,0.0,391.0,256535.61519136388
980,45,NridgHt,1Story,Hip,Artery,Normal,MnPrv,9,6,1911,1930,4464.0,17160.0,1714.0,2.0,3.0,0.0,5.0,2.0,7.0,0.0,177.0,380.0,485471.3128000214
981,40,NridgHt,SFoyer,Gable,Norm,Normal,NA,7,4,1950,1961,1953.0,19134.0,370.0,1.0,2.0,1.0,3.0,1.0,6.0,2.0,84.0,0.0,307249.76262876706
982,80,Sawyer,SLvl,Mansard,Norm,Normal,NA,5,6,1900,1935,1544.0,12027.0,1122.0,0.0,1.0,0.0,4.0,2.0,6.0,0.0,580.0,0.0,203101.67396132924
983,40,NridgHt,1Story,Mansard,RRAe,Normal,NA,4,6,1938,1939,3118.0,3414.0,1631.0,2.0,1.0,0.0,4.0,1.0,8.0,1.0,0.0,0.0,309389.053854387
984,85,Gilbert,2Story,Gable,PosN,Normal,NA,6,5,1994,2010,3159.0,6862.0,1888.0,2.0,3.0,0.0,4.0,1.0,6.0,1.0,0.0,352.0,360174.86121968913
985,45,NridgHt,2Story,Hip,RRAe,Normal,GdPrv,8,6,1929,1972,1828.0,10064.0,534.0,2.0,0.0,0.0,3.0,2.0,6.0,3.0,0.0,223.0,233588.3806535707
986,75,Gilbert,2Story,Hip,RRAe,Partial,NA,6,4,1978,2010,,14516.0,187.0,0.0,3.0,0.0,3.0,2.0,6.0,3.0,446.0,0.0,375870.1757717447
987,70,Gilbert,2Story,Mansard,PosN,Family,NA,8,5,1954,1969,2821.0,13890.0,666.0,2.0,1.0,1.0,3.0,1.0,7.0,0.0,672.0,48.0,319977.59284905076
988,75,Edwards,1Story,Gambrel,PosN,Normal,NA,8,6,1939,1983,1141.0,16671.0,1727.0,2.0,2.0,0.0,1.0,1.0,5.0,0.0,290.0,0.0,281230.836212051
989,45,OldTown,1.5Fin,Mansard,PosN,Normal,NA,4,10,1973,1991,1799.0,,1047.0,3.0,2.0,0.0,3.0,2.0,7.0,2.0,799.0,185.0,267528.7825633323
990,30,Sawyer,2Story,Hip,Norm,Normal,NA,7,10,1966,2000,3891.0,10110.0,111.0,2.0,0.0,0.0,5.0,1.0,8.0,1.0,0.0,105.0,338775.4465510347
991,75,Edwards,2Story,Gable,PosN,Normal,NA,9,9,1935,1960,857.0,14469.0,238.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,586.0,302.0,201947.28707882215
992,60,NridgHt,2Story,Flat,Artery,Normal,NA,6,6,1924,1927,548.0,19763.0,678.0,1.0,0.0,1.0,5.0,2.0,9.0,3.0,195.0,134.0,198731.8033417565
993,120,CollgCr,SLvl,Mansard,RRAe,Normal,MnPrv,3,4,2001,2001,3126.0,4133.0,685.0,2.0,3.0,1.0,3.0,2.0,5.0,0.0,0.0,162.0,296095.52275309595
994,90,Somerst,SFoyer,Mansard,RRAe,Partial,GdPrv,9,5,1918,1927,2267.0,17763.0,270.0,2.0,0.0,0.0,2.0,1.0,5.0,3.0,219.0,0.0,286762.18694321945
995,20,NridgHt,1.5Fin,Flat,RRAe,Normal,NA,9,5,2006,2010,1511.0,1643.0,988.0,,2.0,1.0,1.0,1.0,4.0,0.0,622.0,384.0,276488.9005764368
996,50,Gilbert,2Story,Hip,PosN,Abnorml,MnWw,7,2,1952,1999,2388.0,5143.0,958.0,3.0,0.0,0.0,4.0,1.0,7.0,0.0,363.0,0.0,294329.6632939833
997,50,NridgHt,SLvl,Gable,Norm,Partial,NA,7,4,2010,2010,1234.0,17169.0,398.0,0.0,3.0,1.0,1.0,2.0,5.0,2.0,33.0,221.0,255412.91631467416
998,50,Edwards,SLvl,Flat,PosN,Normal,NA,5,6,1939,1987,1996.0,16054.0,464.0,3.0,3.0,0.0,3.0,1.0,5.0,3.0,0.0,155.0,276208.5697264469
999,80,SawyerW,1Story,Flat,Feedr,Normal,MnPrv,8,5,1962,1964,1435.0,19495.0,1328.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,281.0,0.0,292038.9351946619
1000,50,NridgHt,SLvl,Gable,Feedr,Normal,MnPrv,6,5,1968,2010,2845.0,12617.0,1904.0,2.0,0.0,1.0,5.0,2.0,7.0,0.0,0.0,0.0,360731.31415386574
1001,30,NWAmes,SFoyer,Mansard,RRAe,Family,NA,3,7,1937,1948,3194.0,12895.0,1992.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,216.0,0.0,342614.1274745576
1002,50,Sawyer,1Story,Gambrel,PosN,Normal,GdWo,7,5,1924,1925,4159.0,11394.0,,2.0,2.0,1.0,5.0,2.0,9.0,3.0,0.0,69.0,415193.8331608379
1003,85,NridgHt,SFoyer,Hip,Norm,Normal,GdWo,9,8,1957,1994,770.0,10966.0,76.0,1.0,2.0,0.0,3.0,1.0,6.0,2.0,770.0,0.0,252554.794863042
1004,50,NWAmes,1Story,Hip,PosN,Family,NA,8,5,1973,1992,1807.0,11007.0,1795.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,280.0,299027.1526660974
1005,45,CollgCr,1Story,Hip,Feedr,Normal,NA,5,6,1929,1943,1557.0,6911.0,1901.0,3.0,2.0,1.0,4.0,2.0,6.0,2.0,0.0,0.0,285790.9274573879
1006,85,SawyerW,1Story,Mansard,PosN,Normal,GdPrv,3,5,1985,2010,2817.0,17288.0,556.0,,2.0,1.0,5.0,2.0,7.0,1.0,0.0,184.0,280764.0509243681
1007,20,NWAmes,1.5Fin,Gambrel,Norm,Normal,MnWw,9,6,1970,1986,2632.0,8097.0,800.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,773.0,128.0,323751.2265462913
1008,60,NridgHt,SFoyer,Gable,RRAe,Normal,NA,9,4,1918,1955,,12801.0,51.0,3.0,0.0,0.0,5.0,2.0,9.0,0.0,0.0,0.0,375699.69224652834
1009,30,Sawyer,1.5Fin,Hip,Artery,Abnorml,NA,7,4,2004,2010,4176.0,13881.0,1602.0,1.0,3.0,0.0,4.0,1.0,6.0,3.0,0.0,13.0,446801.0247387553
1010,75,NridgHt,1Story,Gambrel,PosN,Normal,MnPrv,7,6,1904,1908,3591.0,11447.0,,0.0,2.0,1.0,4.0,2.0,7.0,2.0,0.0,0.0,403810.5386482383
1011,90,OldTown,1Story,Hip,Artery,Normal,NA,6,5,1972,1988,1295.0,12811.0,41.0,3.0,3.0,0.0,2.0,2.0,5.0,0.0,0.0,211.0,233938.2770207191
1012,60,Sawyer,SLvl,Mansard,Norm,Normal,MnPrv,6,5,1948,1978,662.0,2403.0,1404.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,666.0,0.0,193884.11669034776
1013,120,OldTown,SLvl,Flat,Norm,Normal,NA,4,8,1972,1983,4096.0,7345.0,823.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,330.0,274.0,328821.9581173241
1014,90,Edwards,SFoyer,Gambrel,Feedr,Normal,MnPrv,4,3,1985,1992,4271.0,9793.0,1090.0,1.0,2.0,1.0,5.0,2.0,9.0,1.0,0.0,0.0,377724.9305675484
1015,80,NridgHt,1Story,Flat,PosN,Abnorml,NA,5,6,1976,2010,1501.0,8792.0,436.0,1.0,2.0,0.0,3.0,1.0,7.0,1.0,0.0,137.0,197510.96247638224
1016,40,NWAmes,SLvl,Gambrel,Norm,Normal,NA,8,6,1972,1996,686.0,18298.0,1630.0,0.0,0.0,0.0,4.0,1.0,7.0,2.0,0.0,0.0,242883.64522355548
1017,20,Edwards,SFoyer,Flat,PosN,Normal,MnPrv,4,5,1993,2010,3222.0,18097.0,808.0,0.0,1.0,0.0,4.0,1.0,6.0,0.0,0.0,206.0,310426.6645953476
1018,30,Somerst,1.5Fin,Hip,Artery,Alloca,NA,5,6,1977,1988,2855.0,14667.0,1680.0,1.0,2.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,320863.96831129614
1019,50,NAmes,1Story,Mansard,Artery,Alloca,NA,7,4,1990,1990,4055.0,8017.0,296.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,386266.47980325564
1020,50,CollgCr,SLvl,Flat,PosN,Normal,NA,5,7,1944,1946,2801.0,2442.0,1175.0,0.0,0.0,1.0,5.0,2.0,9.0,3.0,0.0,322.0,309569.4410405499
1021,40,NAmes,1.5Fin,Gable,RRAe,Partial,MnWw,5,5,1922,1956,3541.0,15469.0,620.0,3.0,0.0,1.0,4.0,2.0,8.0,0.0,0.0,0.0,327134.1989766893
1022,120,NAmes,1Story,Hip,RRAe,Normal,NA,7,5,1926,1930,3645.0,17853.0,1931.0,2.0,2.0,1.0,3.0,1.0,5.0,1.0,715.0,0.0,410414.1668248171
1023,80,NWAmes,2Story,Flat,PosN,Normal,MnPrv,6,5,1967,1979,539.0,10558.0,1113.0,0.0,0.0,0.0,3.0,2.0,7.0,2.0,0.0,259.0,168287.14173088348
1024,80,NWAmes,1.5Fin,Hip,Artery,Normal,NA,7,8,1959,2004,1093.0,16793.0,,0.0,1.0,1.0,5.0,1.0,7.0,0.0,358.0,0.0,223798.79209055117
1025,75,NWAmes,1Story,Mansard,PosN,Normal,GdPrv,9,7,1908,1925,3620.0,18717.0,,3.0,0.0,0.0,4.0,1.0,7.0,3.0,475.0,353.0,358448.3842905464
1026,75,NAmes,2Story,Flat,RRAe,Normal,NA,5,9,1922,1959,1217.0,11613.0,1353.0,1.0,1.0,0.0,4.0,1.0,6.0,0.0,629.0,0.0,198956.44515418503
1027,90,NAmes,1.5Fin,Hip,PosN,Abnorml,NA,9,6,2007,2010,1324.0,5376.0,202.0,0.0,0.0,0.0,4.0,2.0,6.0,2.0,0.0,43.0,232802.16703616286
1028,50,OldTown,SLvl,Gambrel,Artery,Normal,NA,9,6,1980,2010,3508.0,1914.0,722.0,2.0,3.0,0.0,2.0,1.0,6.0,1.0,764.0,17.0,365051.49130017427
1029,30,NridgHt,1Story,Gambrel,RRAe,Normal,NA,8,6,1983,2010,1318.0,15503.0,,3.0,1.0,1.0,4.0,1.0,7.0,2.0,570.0,0.0,267213.7096249418
1030,45,Edwards,1.5Fin,Flat,Artery,Family,GdPrv,7,8,1921,1944,1098.0,11904.0,4.0,1.0,0.0,0.0,5.0,2.0,8.0,0.0,637.0,0.0,193393.92405789412
1031,40,Somerst,SLvl,Mansard,PosN,Normal,MnPrv,7,6,1907,1941,553.0,4343.0,1172.0,2.0,2.0,1.0,2.0,2.0,5.0,0.0,457.0,399.0,194427.73397636012
1032,120,CollgCr,SLvl,Mansard,RRAe,Normal,GdPrv,7,5,1932,1952,2377.0,2509.0,481.0,1.0,3.0,0.0,3.0,1.0,7.0,2.0,0.0,111.0,242760.86912342242
1033,70,Sawyer,SLvl,Flat,Norm,Normal,MnPrv,7,6,1995,2010,3047.0,19435.0,1025.0,0.0,3.0,0.0,4.0,1.0,8.0,3.0,730.0,0.0,349657.6085337735
1034,60,Edwards,1Story,Gambrel,Artery,Normal,GdPrv,2,6,1956,1973,3426.0,7427.0,1527.0,3.0,3.0,0.0,3.0,2.0,6.0,2.0,302.0,0.0,314652.7068144878
1035,20,NAmes,SLvl,Gable,Norm,Normal,GdWo,9,4,1987,2010,4122.0,7551.0,356.0,3.0,1.0,0.0,5.0,1.0,7.0,3.0,0.0,0.0,413821.21451194875
1036,80,Sawyer,SLvl,Flat,RRAe,Normal,MnPrv,7,6,1954,1984,3104.0,13134.0,1419.0,3.0,1.0,0.0,3.0,2.0,5.0,1.0,0.0,69.0,384836.04450942785
1037,75,SawyerW,2Story,Flat,RRAe,Normal,NA,8,5,1954,1986,,8242.0,594.0,0.0,1.0,1.0,2.0,2.0,5.0,0.0,385.0,390.0,306498.903756957
1038,85,NAmes,1.5Fin,Flat,PosN,Normal,NA,6,7,1966,1983,1342.0,18388.0,662.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,216218.56212668962
1039,30,Somerst,1.5Fin,Mansard,Norm,Normal,NA,2,6,2006,2010,1861.0,14097.0,1153.0,2.0,3.0,1.0,5.0,2.0,7.0,3.0,206.0,27.0,260037.04417782338
